2
Subject,10
Window:, 1
Min Valence:,5.286,Min Arousal:,3.148
Median Valence:,5.286,Median Arousal:,3.148
Window:, 10
Mean Valence:,5.285999999999999,Mean Arousal:,3.1480000000000015
Max Valence:,5.286,Max Arousal:,3.148
Min Valence:,5.286,Min Arousal:,3.148
Median Valence:,5.286,Median Arousal:,3.148
Window:, 11
Mean Valence:,5.285999999999999,Mean Arousal:,3.1588811881188126
Max Valence:,5.286,Max Arousal:,3.17
Min Valence:,5.286,Min Arousal:,3.148
Median Valence:,5.286,Median Arousal:,3.16
Window:, 12
Mean Valence:,5.24369306930693,Mean Arousal:,3.5990000000000006
Max Valence:,5.286,Max Arousal:,3.834
Min Valence:,5.226,Min Arousal:,3.17
Median Valence:,5.226,Median Arousal:,3.683
Window:, 13
Mean Valence:,5.226,Mean Arousal:,3.8980792079207935
Max Valence:,5.226,Max Arousal:,4.081
Min Valence:,5.226,Min Arousal:,3.834
Median Valence:,5.226,Median Arousal:,3.866
Window:, 14
Mean Valence:,5.23839603960396,Mean Arousal:,4.11919801980198
Max Valence:,5.27,Max Arousal:,4.198
Min Valence:,5.226,Min Arousal:,4.081
Median Valence:,5.227,Median Arousal:,4.102
Window:, 15
Mean Valence:,5.455108910891091,Mean Arousal:,4.65270297029703
Max Valence:,5.633,Max Arousal:,4.944
Min Valence:,5.27,Min Arousal:,4.198
Median Valence:,5.453,Median Arousal:,4.871
Window:, 16
Mean Valence:,5.665712871287129,Mean Arousal:,4.839514851485148
Max Valence:,5.726,Max Arousal:,4.884
Min Valence:,5.633,Min Arousal:,4.665
Median Valence:,5.633,Median Arousal:,4.856
Window:, 17
Mean Valence:,5.726,Mean Arousal:,4.858247524752475
Max Valence:,5.726,Max Arousal:,4.863
Min Valence:,5.726,Min Arousal:,4.858
Median Valence:,5.726,Median Arousal:,4.858
Window:, 18
Mean Valence:,5.726,Mean Arousal:,4.863029702970296
Max Valence:,5.726,Max Arousal:,4.864
Min Valence:,5.726,Min Arousal:,4.863
Median Valence:,5.726,Median Arousal:,4.863
Window:, 19
Mean Valence:,5.726,Mean Arousal:,4.867584158415842
Max Valence:,5.726,Max Arousal:,4.869
Min Valence:,5.726,Min Arousal:,4.864
Median Valence:,5.726,Median Arousal:,4.867
Window:, 20
Mean Valence:,5.7645049504950485,Mean Arousal:,4.913455445544555
Max Valence:,6.156,Max Arousal:,5.266
Min Valence:,5.726,Min Arousal:,4.869
Median Valence:,5.726,Median Arousal:,4.869
Window:, 21
Mean Valence:,6.376730000000001,Mean Arousal:,5.513259999999998
Max Valence:,6.589,Max Arousal:,5.603
Min Valence:,6.156,Min Arousal:,5.266
Median Valence:,6.4670000000000005,Median Arousal:,5.603
Window:, 22
Mean Valence:,6.652811881188117,Mean Arousal:,5.602999999999998
Max Valence:,6.654,Max Arousal:,5.603
Min Valence:,6.611,Min Arousal:,5.603
Median Valence:,6.654,Median Arousal:,5.603
Window:, 23
Mean Valence:,6.659878787878786,Mean Arousal:,5.602999999999999
Max Valence:,6.669,Max Arousal:,5.603
Min Valence:,6.654,Min Arousal:,5.603
Median Valence:,6.66,Median Arousal:,5.603
Window:, 24
Mean Valence:,6.788564356435646,Mean Arousal:,5.633762376237622
Max Valence:,6.849,Max Arousal:,5.654
Min Valence:,6.669,Min Arousal:,5.603
Median Valence:,6.835,Median Arousal:,5.641
Window:, 25
Mean Valence:,7.012702970297028,Mean Arousal:,5.772000000000002
Max Valence:,7.271,Max Arousal:,5.932
Min Valence:,6.849,Min Arousal:,5.654
Median Valence:,6.851,Median Arousal:,5.665
Window:, 26
Mean Valence:,7.835158415841585,Mean Arousal:,5.939732673267327
Max Valence:,8.151,Max Arousal:,6.03
Min Valence:,7.271,Min Arousal:,5.932
Median Valence:,7.798,Median Arousal:,5.932
Window:, 27
Mean Valence:,7.9295247524752455,Mean Arousal:,6.037534653465344
Max Valence:,7.942,Max Arousal:,6.045
Min Valence:,7.913,Min Arousal:,6.03
Median Valence:,7.934,Median Arousal:,6.038
Window:, 28
Mean Valence:,8.22327722772277,Mean Arousal:,6.3306435643564365
Max Valence:,8.372,Max Arousal:,6.525
Min Valence:,7.942,Min Arousal:,6.045
Median Valence:,8.371,Median Arousal:,6.469
Window:, 29
Mean Valence:,8.370999999999999,Mean Arousal:,6.509574257425743
Max Valence:,8.371,Max Arousal:,6.518
Min Valence:,8.371,Min Arousal:,6.495
Median Valence:,8.371,Median Arousal:,6.514
Window:, 30
Mean Valence:,8.370999999999999,Mean Arousal:,6.467019801980199
Max Valence:,8.371,Max Arousal:,6.495
Min Valence:,8.371,Min Arousal:,6.452
Median Valence:,8.371,Median Arousal:,6.469
Window:, 31
Mean Valence:,8.273584158415842,Mean Arousal:,6.014495049504949
Max Valence:,8.371,Max Arousal:,6.452
Min Valence:,7.835,Min Arousal:,5.66
Median Valence:,8.257,Median Arousal:,5.924
Window:, 32
Mean Valence:,7.528712871287128,Mean Arousal:,5.340603960396041
Max Valence:,7.835,Max Arousal:,5.66
Min Valence:,7.29,Min Arousal:,4.716
Median Valence:,7.338,Median Arousal:,5.386
Window:, 33
Mean Valence:,7.287970297029704,Mean Arousal:,4.552544554455444
Max Valence:,7.29,Max Arousal:,4.716
Min Valence:,7.279,Min Arousal:,4.534
Median Valence:,7.29,Median Arousal:,4.534
Window:, 34
Mean Valence:,6.435683168316828,Mean Arousal:,4.592049504950495
Max Valence:,7.279,Max Arousal:,4.683
Min Valence:,5.149,Min Arousal:,4.467
Median Valence:,7.279,Median Arousal:,4.534
Window:, 35
Mean Valence:,6.032535714285714,Mean Arousal:,4.569375
Max Valence:,6.559,Max Arousal:,4.67
Min Valence:,5.31,Min Arousal:,4.502
Median Valence:,6.534,Median Arousal:,4.514
Subject,18
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 3
Mean Valence:,5.155643564356436,Mean Arousal:,5.087415841584158
Max Valence:,5.557,Max Arousal:,5.262
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.14,Median Arousal:,5.049
Window:, 4
Mean Valence:,5.5593069306930705,Mean Arousal:,5.425099009900989
Max Valence:,5.593,Max Arousal:,5.516
Min Valence:,5.528,Min Arousal:,5.187
Median Valence:,5.552,Median Arousal:,5.456
Window:, 5
Mean Valence:,5.5280000000000005,Mean Arousal:,5.515999999999997
Max Valence:,5.528,Max Arousal:,5.516
Min Valence:,5.528,Min Arousal:,5.516
Median Valence:,5.528,Median Arousal:,5.516
Window:, 6
Mean Valence:,5.5280000000000005,Mean Arousal:,5.515999999999997
Max Valence:,5.528,Max Arousal:,5.516
Min Valence:,5.528,Min Arousal:,5.516
Median Valence:,5.528,Median Arousal:,5.516
Window:, 7
Mean Valence:,5.5280000000000005,Mean Arousal:,5.515999999999997
Max Valence:,5.528,Max Arousal:,5.516
Min Valence:,5.528,Min Arousal:,5.516
Median Valence:,5.528,Median Arousal:,5.516
Window:, 8
Mean Valence:,5.5280000000000005,Mean Arousal:,5.507306930693067
Max Valence:,5.528,Max Arousal:,5.516
Min Valence:,5.528,Min Arousal:,5.497
Median Valence:,5.528,Median Arousal:,5.511
Window:, 9
Mean Valence:,5.5280000000000005,Mean Arousal:,5.486960396039599
Max Valence:,5.528,Max Arousal:,5.497
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 10
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 11
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 12
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 13
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 14
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 15
Mean Valence:,5.5280000000000005,Mean Arousal:,5.482999999999995
Max Valence:,5.528,Max Arousal:,5.483
Min Valence:,5.528,Min Arousal:,5.483
Median Valence:,5.528,Median Arousal:,5.483
Window:, 16
Mean Valence:,5.720594059405938,Mean Arousal:,5.451237623762377
Max Valence:,5.93,Max Arousal:,5.518
Min Valence:,5.528,Min Arousal:,5.373
Median Valence:,5.75,Median Arousal:,5.476
Window:, 17
Mean Valence:,5.929999999999997,Mean Arousal:,5.518000000000001
Max Valence:,5.93,Max Arousal:,5.518
Min Valence:,5.93,Min Arousal:,5.518
Median Valence:,5.93,Median Arousal:,5.518
Window:, 18
Mean Valence:,5.929999999999997,Mean Arousal:,5.258435643564357
Max Valence:,5.93,Max Arousal:,5.518
Min Valence:,5.93,Min Arousal:,5.091
Median Valence:,5.93,Median Arousal:,5.203
Window:, 19
Mean Valence:,5.929999999999997,Mean Arousal:,5.091
Max Valence:,5.93,Max Arousal:,5.091
Min Valence:,5.93,Min Arousal:,5.091
Median Valence:,5.93,Median Arousal:,5.091
Window:, 20
Mean Valence:,5.929999999999998,Mean Arousal:,5.091000000000001
Max Valence:,5.93,Max Arousal:,5.091
Min Valence:,5.93,Min Arousal:,5.091
Median Valence:,5.93,Median Arousal:,5.091
Window:, 21
Mean Valence:,5.929999999999997,Mean Arousal:,5.091574257425742
Max Valence:,5.93,Max Arousal:,5.092
Min Valence:,5.93,Min Arousal:,5.091
Median Valence:,5.93,Median Arousal:,5.092
Window:, 22
Mean Valence:,5.929999999999997,Mean Arousal:,5.091999999999999
Max Valence:,5.93,Max Arousal:,5.092
Min Valence:,5.93,Min Arousal:,5.092
Median Valence:,5.93,Median Arousal:,5.092
Window:, 23
Mean Valence:,5.929999999999997,Mean Arousal:,5.095653465346534
Max Valence:,5.93,Max Arousal:,5.097
Min Valence:,5.93,Min Arousal:,5.092
Median Valence:,5.93,Median Arousal:,5.097
Window:, 24
Mean Valence:,5.929999999999997,Mean Arousal:,5.336415841584156
Max Valence:,5.93,Max Arousal:,5.43
Min Valence:,5.93,Min Arousal:,5.097
Median Valence:,5.93,Median Arousal:,5.395
Window:, 25
Mean Valence:,5.929999999999997,Mean Arousal:,5.454821782178218
Max Valence:,5.93,Max Arousal:,5.552
Min Valence:,5.93,Min Arousal:,5.43
Median Valence:,5.93,Median Arousal:,5.439
Window:, 26
Mean Valence:,6.29431683168317,Mean Arousal:,5.690960396039604
Max Valence:,6.528,Max Arousal:,5.75
Min Valence:,5.93,Min Arousal:,5.552
Median Valence:,6.372,Median Arousal:,5.72
Window:, 27
Mean Valence:,6.604000000000003,Mean Arousal:,5.767396039603957
Max Valence:,6.666,Max Arousal:,5.785
Min Valence:,6.528,Min Arousal:,5.75
Median Valence:,6.578,Median Arousal:,5.757
Window:, 28
Mean Valence:,6.668653465346532,Mean Arousal:,5.7849999999999975
Max Valence:,6.67,Max Arousal:,5.785
Min Valence:,6.666,Min Arousal:,5.785
Median Valence:,6.67,Median Arousal:,5.785
Window:, 29
Mean Valence:,6.669999999999998,Mean Arousal:,5.7849999999999975
Max Valence:,6.67,Max Arousal:,5.785
Min Valence:,6.67,Min Arousal:,5.785
Median Valence:,6.67,Median Arousal:,5.785
Window:, 30
Mean Valence:,6.672792079207923,Mean Arousal:,5.8201386138613875
Max Valence:,6.768,Max Arousal:,5.85
Min Valence:,6.67,Min Arousal:,5.785
Median Valence:,6.67,Median Arousal:,5.827
Window:, 31
Mean Valence:,7.087485148514854,Mean Arousal:,5.840603960396041
Max Valence:,7.113,Max Arousal:,5.85
Min Valence:,6.768,Min Arousal:,5.837
Median Valence:,7.113,Median Arousal:,5.837
Window:, 32
Mean Valence:,7.113000000000003,Mean Arousal:,5.837000000000001
Max Valence:,7.113,Max Arousal:,5.837
Min Valence:,7.113,Min Arousal:,5.837
Median Valence:,7.113,Median Arousal:,5.837
Window:, 33
Mean Valence:,7.114168316831683,Mean Arousal:,5.837000000000001
Max Valence:,7.115,Max Arousal:,5.837
Min Valence:,7.113,Min Arousal:,5.837
Median Valence:,7.115,Median Arousal:,5.837
Window:, 34
Mean Valence:,7.1651584158415815,Mean Arousal:,5.83619801980198
Max Valence:,7.237,Max Arousal:,5.837
Min Valence:,7.115,Min Arousal:,5.836
Median Valence:,7.115,Median Arousal:,5.836
Window:, 35
Mean Valence:,7.237000000000003,Mean Arousal:,5.836
Max Valence:,7.237,Max Arousal:,5.836
Min Valence:,7.237,Min Arousal:,5.836
Median Valence:,7.237,Median Arousal:,5.836
Subject,19
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 3
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 4
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 5
Mean Valence:,5.0,Mean Arousal:,5.0
Max Valence:,5.0,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 6
Mean Valence:,5.0108811881188124,Mean Arousal:,5.0
Max Valence:,5.042,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.011,Median Arousal:,5.0
Window:, 7
Mean Valence:,5.194336633663367,Mean Arousal:,5.0
Max Valence:,5.238,Max Arousal:,5.0
Min Valence:,5.042,Min Arousal:,5.0
Median Valence:,5.233,Median Arousal:,5.0
Window:, 8
Mean Valence:,5.048158415841583,Mean Arousal:,5.0
Max Valence:,5.224,Max Arousal:,5.0
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.002,Median Arousal:,5.0
Window:, 9
Mean Valence:,5.011356435643566,Mean Arousal:,5.006465346534654
Max Valence:,5.037,Max Arousal:,5.063
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 10
Mean Valence:,5.233980198019802,Mean Arousal:,4.980415841584158
Max Valence:,5.916,Max Arousal:,5.034
Min Valence:,5.0,Min Arousal:,4.742
Median Valence:,5.291,Median Arousal:,5.0
Window:, 11
Mean Valence:,5.325000000000003,Mean Arousal:,4.981376237623763
Max Valence:,5.325,Max Arousal:,4.983
Min Valence:,5.325,Min Arousal:,4.981
Median Valence:,5.325,Median Arousal:,4.981
Window:, 12
Mean Valence:,5.493158415841586,Mean Arousal:,4.982999999999999
Max Valence:,5.706,Max Arousal:,4.983
Min Valence:,5.325,Min Arousal:,4.983
Median Valence:,5.338,Median Arousal:,4.983
Window:, 13
Mean Valence:,5.892534653465348,Mean Arousal:,4.9705346534653465
Max Valence:,5.988,Max Arousal:,4.983
Min Valence:,5.706,Min Arousal:,4.965
Median Valence:,5.96,Median Arousal:,4.965
Window:, 14
Mean Valence:,6.150059405940595,Mean Arousal:,4.9755346534653455
Max Valence:,6.352,Max Arousal:,5.001
Min Valence:,5.988,Min Arousal:,4.965
Median Valence:,5.994,Median Arousal:,4.965
Window:, 15
Mean Valence:,6.352633663366336,Mean Arousal:,5.000999999999999
Max Valence:,6.358,Max Arousal:,5.001
Min Valence:,6.352,Min Arousal:,5.001
Median Valence:,6.352,Median Arousal:,5.001
Window:, 16
Mean Valence:,6.373396039603959,Mean Arousal:,5.000999999999999
Max Valence:,6.376,Max Arousal:,5.001
Min Valence:,6.358,Min Arousal:,5.001
Median Valence:,6.376,Median Arousal:,5.001
Window:, 17
Mean Valence:,6.3759999999999994,Mean Arousal:,5.000999999999999
Max Valence:,6.376,Max Arousal:,5.001
Min Valence:,6.376,Min Arousal:,5.001
Median Valence:,6.376,Median Arousal:,5.001
Window:, 18
Mean Valence:,6.375999999999999,Mean Arousal:,5.000999999999999
Max Valence:,6.376,Max Arousal:,5.001
Min Valence:,6.376,Min Arousal:,5.001
Median Valence:,6.376,Median Arousal:,5.001
Window:, 19
Mean Valence:,6.375999999999999,Mean Arousal:,5.000999999999999
Max Valence:,6.376,Max Arousal:,5.001
Min Valence:,6.376,Min Arousal:,5.001
Median Valence:,6.376,Median Arousal:,5.001
Window:, 20
Mean Valence:,6.375653465346535,Mean Arousal:,5.005792079207922
Max Valence:,6.376,Max Arousal:,5.045
Min Valence:,6.363,Min Arousal:,5.001
Median Valence:,6.376,Median Arousal:,5.001
Window:, 21
Mean Valence:,6.226990099009905,Mean Arousal:,5.063425742574257
Max Valence:,6.363,Max Arousal:,5.075
Min Valence:,6.21,Min Arousal:,5.045
Median Valence:,6.212,Median Arousal:,5.062
Window:, 22
Mean Valence:,6.2053069306930695,Mean Arousal:,5.079396039603962
Max Valence:,6.21,Max Arousal:,5.083
Min Valence:,6.191,Min Arousal:,5.075
Median Valence:,6.208,Median Arousal:,5.08
Window:, 23
Mean Valence:,6.137639175257732,Mean Arousal:,5.084855670103092
Max Valence:,6.191,Max Arousal:,5.086
Min Valence:,5.87,Min Arousal:,5.083
Median Valence:,6.191,Median Arousal:,5.086
Window:, 24
Mean Valence:,5.951118811881188,Mean Arousal:,5.040683168316831
Max Valence:,5.995,Max Arousal:,5.084
Min Valence:,5.87,Min Arousal:,5.031
Median Valence:,5.985,Median Arousal:,5.031
Window:, 25
Mean Valence:,5.995,Mean Arousal:,5.031
Max Valence:,5.995,Max Arousal:,5.031
Min Valence:,5.995,Min Arousal:,5.031
Median Valence:,5.995,Median Arousal:,5.031
Window:, 26
Mean Valence:,6.180534653465346,Mean Arousal:,5.021613861386139
Max Valence:,6.29,Max Arousal:,5.031
Min Valence:,5.995,Min Arousal:,5.017
Median Valence:,6.288,Median Arousal:,5.017
Window:, 27
Mean Valence:,6.295435643564357,Mean Arousal:,5.017000000000001
Max Valence:,6.307,Max Arousal:,5.017
Min Valence:,6.29,Min Arousal:,5.017
Median Valence:,6.297,Median Arousal:,5.017
Window:, 28
Mean Valence:,6.307000000000002,Mean Arousal:,5.017000000000001
Max Valence:,6.307,Max Arousal:,5.017
Min Valence:,6.307,Min Arousal:,5.017
Median Valence:,6.307,Median Arousal:,5.017
Window:, 29
Mean Valence:,6.437158415841584,Mean Arousal:,4.9855940594059405
Max Valence:,6.512,Max Arousal:,5.017
Min Valence:,6.307,Min Arousal:,4.96
Median Valence:,6.482,Median Arousal:,5.0
Window:, 30
Mean Valence:,6.654683168316832,Mean Arousal:,4.990336633663366
Max Valence:,6.946,Max Arousal:,5.018
Min Valence:,6.512,Min Arousal:,4.962
Median Valence:,6.569,Median Arousal:,4.976
Window:, 31
Mean Valence:,7.044247524752474,Mean Arousal:,4.946841584158416
Max Valence:,7.106,Max Arousal:,5.014
Min Valence:,6.933,Min Arousal:,4.931
Median Valence:,7.106,Median Arousal:,4.931
Window:, 32
Mean Valence:,7.133732673267327,Mean Arousal:,4.991316831683168
Max Valence:,7.139,Max Arousal:,5.001
Min Valence:,7.106,Min Arousal:,4.934
Median Valence:,7.139,Median Arousal:,4.999
Window:, 33
Mean Valence:,7.1308118811881185,Mean Arousal:,5.021118811881189
Max Valence:,7.139,Max Arousal:,5.031
Min Valence:,7.115,Min Arousal:,5.001
Median Valence:,7.139,Median Arousal:,5.021
Window:, 34
Mean Valence:,7.117653465346536,Mean Arousal:,5.010910891089107
Max Valence:,7.119,Max Arousal:,5.021
Min Valence:,7.115,Min Arousal:,5.01
Median Valence:,7.117,Median Arousal:,5.01
Window:, 35
Mean Valence:,7.127071428571428,Mean Arousal:,4.9651250000000005
Max Valence:,7.164,Max Arousal:,5.01
Min Valence:,7.119,Min Arousal:,4.9
Median Valence:,7.119,Median Arousal:,4.9735
Subject,1
Window:, 1
Mean Valence:,5.0,Mean Arousal:,5.001366336633664
Max Valence:,5.0,Max Arousal:,5.016
Min Valence:,5.0,Min Arousal:,5.0
Median Valence:,5.0,Median Arousal:,5.0
Window:, 2
Mean Valence:,5.9497425742574235,Mean Arousal:,4.989950495049505
Max Valence:,7.262,Max Arousal:,5.067
Min Valence:,5.0,Min Arousal:,4.95
Median Valence:,5.925,Median Arousal:,5.0
Window:, 3
Mean Valence:,8.054940594059405,Mean Arousal:,5.13081188118812
Max Valence:,8.529,Max Arousal:,5.238
Min Valence:,7.262,Min Arousal:,4.95
Median Valence:,8.051,Median Arousal:,5.183
Window:, 4
Mean Valence:,8.45230303030303,Mean Arousal:,5.238353535353535
Max Valence:,8.529,Max Arousal:,5.262
Min Valence:,8.411,Min Arousal:,5.238
Median Valence:,8.411,Median Arousal:,5.238
Window:, 5
Mean Valence:,8.91363366336634,Mean Arousal:,5.312752475247525
Max Valence:,9.09,Max Arousal:,5.382
Min Valence:,8.419,Min Arousal:,5.282
Median Valence:,9.09,Median Arousal:,5.297
Window:, 6
Mean Valence:,9.05391089108911,Mean Arousal:,5.479118811881185
Max Valence:,9.09,Max Arousal:,5.858
Min Valence:,9.015,Min Arousal:,5.297
Median Valence:,9.066,Median Arousal:,5.515
Window:, 7
Mean Valence:,9.099554455445546,Mean Arousal:,5.891980198019803
Max Valence:,9.141,Max Arousal:,5.953
Min Valence:,9.046,Min Arousal:,5.831
Median Valence:,9.083,Median Arousal:,5.858
Window:, 8
Mean Valence:,9.042158415841586,Mean Arousal:,5.831000000000003
Max Valence:,9.046,Max Arousal:,5.831
Min Valence:,9.042,Min Arousal:,5.831
Median Valence:,9.042,Median Arousal:,5.831
Window:, 9
Mean Valence:,9.042000000000002,Mean Arousal:,5.831000000000003
Max Valence:,9.042,Max Arousal:,5.831
Min Valence:,9.042,Min Arousal:,5.831
Median Valence:,9.042,Median Arousal:,5.831
Window:, 10
Mean Valence:,9.050059405940594,Mean Arousal:,5.833693069306933
Max Valence:,9.105,Max Arousal:,5.872
Min Valence:,9.042,Min Arousal:,5.831
Median Valence:,9.042,Median Arousal:,5.831
Window:, 11
Mean Valence:,9.404108910891088,Mean Arousal:,6.041732673267327
Max Valence:,9.5,Max Arousal:,6.312
Min Valence:,9.105,Min Arousal:,5.872
Median Valence:,9.399,Median Arousal:,5.921
Window:, 12
Mean Valence:,9.260940594059404,Mean Arousal:,6.166732673267322
Max Valence:,9.5,Max Arousal:,6.312
Min Valence:,8.85,Min Arousal:,6.148
Median Valence:,9.357,Median Arousal:,6.148
Window:, 13
Mean Valence:,9.359217821782178,Mean Arousal:,6.250574257425743
Max Valence:,9.368,Max Arousal:,6.45
Min Valence:,9.357,Min Arousal:,6.156
Median Valence:,9.357,Median Arousal:,6.2
Window:, 14
Mean Valence:,9.355227722772277,Mean Arousal:,6.3092079207920815
Max Valence:,9.361,Max Arousal:,6.339
Min Valence:,9.351,Min Arousal:,6.301
Median Valence:,9.351,Median Arousal:,6.305
Window:, 15
Mean Valence:,9.351287128712872,Mean Arousal:,6.300920792079209
Max Valence:,9.361,Max Arousal:,6.301
Min Valence:,9.351,Min Arousal:,6.297
Median Valence:,9.351,Median Arousal:,6.301
Window:, 16
Mean Valence:,9.391128712871287,Mean Arousal:,6.2734653465346515
Max Valence:,9.396,Max Arousal:,6.299
Min Valence:,9.328,Min Arousal:,6.22
Median Valence:,9.396,Median Arousal:,6.294
Window:, 17
Mean Valence:,8.767574257425743,Mean Arousal:,6.398673267326735
Max Valence:,9.328,Max Arousal:,6.439
Min Valence:,8.66,Min Arousal:,6.295
Median Valence:,8.705,Median Arousal:,6.403
Window:, 18
Mean Valence:,8.746712871287128,Mean Arousal:,6.387712871287127
Max Valence:,8.747,Max Arousal:,6.398
Min Valence:,8.738,Min Arousal:,6.385
Median Valence:,8.747,Median Arousal:,6.385
Window:, 19
Mean Valence:,8.62839603960396,Mean Arousal:,6.376742574257429
Max Valence:,8.958,Max Arousal:,6.386
Min Valence:,8.33,Min Arousal:,6.349
Median Valence:,8.622,Median Arousal:,6.385
Window:, 20
Mean Valence:,8.957999999999998,Mean Arousal:,6.348287128712871
Max Valence:,8.958,Max Arousal:,6.364
Min Valence:,8.958,Min Arousal:,6.347
Median Valence:,8.958,Median Arousal:,6.347
Window:, 21
Mean Valence:,9.242148514851488,Mean Arousal:,6.724564356435644
Max Valence:,9.408,Max Arousal:,6.966
Min Valence:,8.958,Min Arousal:,6.364
Median Valence:,9.348,Median Arousal:,6.824
Window:, 22
Mean Valence:,9.42630693069307,Mean Arousal:,7.107900990099008
Max Valence:,9.451,Max Arousal:,7.286
Min Valence:,9.408,Min Arousal:,6.966
Median Valence:,9.414,Median Arousal:,7.044
Window:, 23
Mean Valence:,9.452623762376238,Mean Arousal:,7.307247524752474
Max Valence:,9.453,Max Arousal:,7.31
Min Valence:,9.451,Min Arousal:,7.286
Median Valence:,9.453,Median Arousal:,7.31
Window:, 24
Mean Valence:,9.453000000000001,Mean Arousal:,7.309999999999999
Max Valence:,9.453,Max Arousal:,7.31
Min Valence:,9.453,Min Arousal:,7.31
Median Valence:,9.453,Median Arousal:,7.31
Window:, 25
Mean Valence:,9.45320792079208,Mean Arousal:,7.321326732673267
Max Valence:,9.458,Max Arousal:,7.328
Min Valence:,9.453,Min Arousal:,7.31
Median Valence:,9.453,Median Arousal:,7.328
Window:, 26
Mean Valence:,9.484415841584156,Mean Arousal:,7.346732673267326
Max Valence:,9.487,Max Arousal:,7.356
Min Valence:,9.458,Min Arousal:,7.328
Median Valence:,9.487,Median Arousal:,7.347
Window:, 27
Mean Valence:,9.486999999999997,Mean Arousal:,7.355999999999999
Max Valence:,9.487,Max Arousal:,7.356
Min Valence:,9.487,Min Arousal:,7.356
Median Valence:,9.487,Median Arousal:,7.356
Window:, 28
Mean Valence:,9.322148514851483,Mean Arousal:,7.5269306930693025
Max Valence:,9.487,Max Arousal:,7.629
Min Valence:,8.98,Min Arousal:,7.3
Median Valence:,9.358,Median Arousal:,7.627
Window:, 29
Mean Valence:,9.357425742574257,Mean Arousal:,7.616653465346538
Max Valence:,9.358,Max Arousal:,7.627
Min Valence:,9.357,Min Arousal:,7.599
Median Valence:,9.357,Median Arousal:,7.614
Window:, 30
Mean Valence:,9.352336633663366,Mean Arousal:,7.524970297029704
Max Valence:,9.357,Max Arousal:,7.599
Min Valence:,9.347,Min Arousal:,7.439
Median Valence:,9.349,Median Arousal:,7.476
Window:, 31
Mean Valence:,9.345178217821783,Mean Arousal:,7.406227722772275
Max Valence:,9.347,Max Arousal:,7.439
Min Valence:,9.345,Min Arousal:,7.4
Median Valence:,9.345,Median Arousal:,7.404
Window:, 32
Mean Valence:,9.344940594059407,Mean Arousal:,7.336891089108908
Max Valence:,9.346,Max Arousal:,7.4
Min Valence:,9.34,Min Arousal:,7.294
Median Valence:,9.346,Median Arousal:,7.307
Window:, 33
